# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250301
# Fecha de finalización: 20250331
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
Acoples rápidos archivos - Vulcano SA,0.0958904109589041,83,0,63,31,1,62,1.3387096774193548,43.17741935483871,218
"Adaptador 7/8 x 3/4"" - Vulcano SA",0,4,0,2,1,1,2,2,12,8
Adaptador para luminaria PowerLED a caño ø25 mm (piscina de hormigón) - Vulcano SA,0,2,0,2,1,0,2,1,2,3
Adaptador para luminaria PowerLED a caño ø50 mm (piscina de hormigón) - Vulcano SA,0,10,0,5,5,0,5,2,21.2,29
Adhesivo para PVC N-40 x 250 ml - Vulcano SA,0,5,0,5,2,0,5,1,5,13
Air switch de encendido TVA111B - Vulcano SA,0.25,3,0,3,2,1,3,1,52.666666666666664,11
Air switch de encendido TVA211D - Vulcano SA,0,5,0,4,3,0,4,1.25,90.5,15
Air switch de protección TVP411V - Vulcano SA,0,4,0,4,3,2,4,1,21.5,14
Anclaje cascada - Vulcano SA,0.3333333333333333,2,0,2,2,0,2,1,13,5
Anclaje para ducha - Vulcano SA,0,6,0,5,2,2,5,1.2,3.8,15
Anclaje para escalera y pasamanos - Vulcano SA,0,24,0,21,18,1,21,1.1428571428571428,24.095238095238095,62
Anclaje para techo - Vulcano SA,0,3,0,3,0,2,3,1,10.333333333333334,10
Antracita x 6 kg - Vulcano SA,0,10,0,10,3,5,10,1,26.7,35
Arandela AISI para multiválvula - Vulcano SA,0,3,0,3,2,0,3,1,26.666666666666668,9
Arandela compensación 2 HP - Vulcano SA,0.125,7,0,7,1,6,6,1.1666666666666667,16.333333333333332,30
Arandela de ajuste - Vulcano SA,0,3,0,3,1,0,3,1,15,9
Arandela de teflón - Vulcano SA,0.1111111111111111,8,0,7,2,6,7,1.1428571428571428,26.285714285714285,33
Arandela elástica 5/16” (tipo grower) - Vulcano SA,0,2,0,1,0,1,1,2,8,5
Arandela plástica - Vulcano SA,0,5,0,4,0,3,4,1.25,14.75,17
Arandela plástica para multiválvula - Vulcano SA,0,2,0,2,1,0,2,1,4,3
Arandela plástica ø34 mm para multiválvula - Vulcano SA,0,1,0,1,1,0,1,1,12,3
Arandela plástica ø43 mm para multiválvula - Vulcano SA,0,1,0,1,1,0,1,1,0,1
Arandela rompegota - Vulcano SA,0.09090909090909091,11,0,9,6,1,8,1.375,9.625,29
Arandela rompegota BAC - Vulcano SA,0,3,0,3,1,1,3,1,17,11
Aro impeller amarillo - Vulcano SA,0.14285714285714285,8,0,6,4,0,6,1.3333333333333333,39,19
Aro impeller azul - Vulcano SA,0.125,6,0,6,4,0,6,1,13.666666666666666,20
Aro impeller blanco - Vulcano SA,0,3,0,3,0,1,3,1,15.333333333333334,8
Aro intermedio para luminaria spot - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Aro vista blanco - Vulcano SA,0,5,0,5,5,0,5,1,25.4,18
Aro vista blanco para pulsador - Vulcano SA,0,1,0,1,0,0,1,1,90,2
Aro vista cromado - Vulcano SA,0,7,0,5,1,2,5,1.4,24.2,22
Aro vista cromado para hidrojet - Vulcano SA,0,2,0,1,0,1,1,2,57,9
Arquivos de Amaciadores de Água - Vulcano SA,0,0,0,1,0,0,1,0,15,1
Arquivos de Piscinas Residenciais - Vulcano SA,0,0,0,1,0,0,1,0,4,1
Arquivos de limpadores de piscina - Vulcano SA,0,0,0,1,0,0,1,0,18,1
Asiento elástico - Vulcano SA,0,1,0,1,1,0,1,1,7,2
Automatización de piscinas archivos - Vulcano SA,0,39,0,31,10,6,31,1.2580645161290323,25.870967741935484,94
BAE / BAF 5L Karosserie - Vulcano SA,0,0,0,1,0,0,1,0,61,1
"BAE 033 Poolpumpe - 0,33 PS 220 V einphasig - Vulcano SA",0,0,0,1,0,0,1,0,64,2
BAP 100-3 - 1.00HP 220V/380V 三相泳池泵 - Vulcano SA,0,0,0,1,0,0,1,0,65,1
Baranda curva 90° - Vulcano SA,0.07692307692307693,13,0,12,7,1,12,1.0833333333333333,16.416666666666668,34
Baranda recta para piscina (300 cm) archivos - Vulcano SA,0,1,0,1,0,1,1,1,14,8
Baranda recta para piscina 120 cm - Vulcano SA,0,6,0,6,3,0,6,1,10.166666666666666,14
Baranda recta para piscina 240 cm - Vulcano SA,0,5,0,5,3,1,5,1,18.6,15
Baranda recta para piscina 270 cm - Vulcano SA,0,4,0,3,1,1,3,1.3333333333333333,22,10
Baranda recta para piscina 300 cm - Vulcano SA,0,6,0,6,3,0,6,1,17,13
Barandas archivos - Vulcano SA,0,34,0,30,11,5,30,1.1333333333333333,27.9,106
Base AISI pulida para anclaje - Vulcano SA,0,3,0,2,1,0,2,1.5,14.5,9
Base SQUAL-18 para trampolín - Vulcano SA,0,13,0,11,5,1,11,1.1818181818181819,27,28
Base SQUAL-25 para trampolín - Vulcano SA,0,8,0,4,1,0,4,2,1.25,12
Base de contacto para anclaje - Vulcano SA,0,1,0,1,0,1,1,1,7,6
Base plástica para carro porta bomba negro - Vulcano SA,0,1,0,1,0,0,0,0,0,2
Base porta lámpara para adosar - Vulcano SA,0,1,0,1,1,0,1,1,1,2
Base soporte para palanca de salto - Vulcano SA,0.16666666666666666,6,0,5,4,1,5,1.2,24.8,19
BiPin 100W (LR) 表面安装灯具 - Vulcano SA,1,0,0,1,0,0,1,0,62,1
Bodensteckdose (Betonbecken) - Vulcano SA,0,1,0,1,1,0,1,1,249,4
Bolsa filtrante - Zuipy - Vulcano SA,0,5,0,4,1,2,4,1.25,43.5,16
Bomba BAC 1.5HP monofásica para piscina archivos - Vulcano SA,0,3,0,2,0,1,2,1.5,10.5,8
Bomba autodrenante BAD 100 - Vulcano SA,0,18,0,18,6,4,17,1.0588235294117647,27.58823529411765,46
Bomba centrífuga ECM-050 - Vulcano SA,0.08695652173913043,20,0,19,7,2,19,1.0526315789473684,22.31578947368421,46
Bomba centrífuga ECM-075 - Vulcano SA,0.05263157894736842,20,0,18,4,4,18,1.1111111111111112,62.27777777777778,54
Bomba de calor Pool-Inverter 50 - Vulcano SA,0,0,0,1,0,0,1,0,28,1
Bomba para piscina BAE 050 - 0.50HP 220V monofásica archivos - Vulcano SA,0,1,0,1,0,0,0,0,0,2
Bomba para piscina BAE 100 - 1.00HP 220V monofásica - Vulcano,0,1,0,1,0,1,1,1,0,4
Bomba para piscina BAE 125 - 1.25HP 220V monofásica archivos - Vulcano SA,0,3,0,3,2,0,3,1,23.333333333333332,9
Bomba para piscina BAF 033 (AL) - 0.33HP 220V monofásica - Vulcano SA | Brasil,0,1,0,2,0,0,2,0.5,10,2
Bomba para piscina BAP 050 (AL) - 0.50HP 220V monofásica archivos - Vulcano SA,0,2,0,1,0,0,1,2,13,4
Bomba para piscina BAT 075 - 0.75HP 220V monofásica archivos - Vulcano SA,0,1,0,1,0,1,1,1,1,4
Bomba para piscina BAT 100-3 - 1.00HP 220V/380V trifásica - Vulcano SA,0.03125,34,0,24,8,1,24,1.4166666666666667,34.125,86
Bomba sumergible Q5501 - Vulcano SA,0,13,0,13,4,4,13,1,39.30769230769231,35
Bomba sumergible Q750B1 - Vulcano SA,0,10,0,9,6,0,9,1.1111111111111112,19.11111111111111,24
Bombas - Vulcano SA,0.022813688212927757,1320,0,478,142,26,478,2.7615062761506275,44.01464435146443,2434
Bombas Centrífugas archivos - Vulcano,1,1,0,1,0,0,0,0,0,2
Bombas Centrífugas archivos - Vulcano SA,0.03007518796992481,149,0,123,36,2,123,1.2113821138211383,16.211382113821138,347
Bombas archivos - Página 3 de 5 - Vulcano SA,0,1,0,1,1,0,1,1,18,4
Bombas archivos - Vulcano SA,0,1,0,1,0,0,1,1,10,3
Bombas autocebantes para piscinas - Línea BAC - Vulcano,0,48,0,39,26,1,39,1.2307692307692308,20.384615384615383,118
Bombas autocebantes para piscinas - Línea BAF - Vulcano,0.034482758620689655,31,0,25,10,0,25,1.24,17.8,69
Bombas autocebantes para piscinas - Línea BAP - Vulcano,0,77,0,52,28,1,52,1.4807692307692308,20.96153846153846,158
Bombas autocebantes para piscinas - Línea BAS - Vulcano,0.013157894736842105,89,0,67,20,2,67,1.328358208955224,18.597014925373134,194
Bombas autocebantes para piscinas - Línea BAT - Vulcano,0.02857142857142857,36,0,34,14,0,34,1.0588235294117647,10.705882352941176,86
Bombas autocebantes para piscinas Vulcano,0.038834951456310676,2297,0,766,287,9,764,3.006544502617801,46.87041884816754,4288
Bombas autocebantes para piscinas- Línea BAE - Vulcano,0.011976047904191617,205,0,126,58,5,126,1.626984126984127,30.896825396825395,454
Bombas autodrenantes archivos - Vulcano SA,0,1,0,1,0,0,1,1,13,3
Bombas de calor - Climatización para piscinas - Vulcano SA,0.045662100456621,251,0,163,76,8,162,1.5493827160493827,11.419753086419753,579
Bombas de piscina autoescorvantes Vulcano,0,0,0,1,1,0,1,0,11,2
Bombas para hidromasajes archivos - Vulcano SA,0.014084507042253521,190,0,121,51,4,121,1.5702479338842976,30.181818181818183,439
Bombas para piscinas - Página 2 de 3 Vulcano,0,60,0,14,6,0,13,4.615384615384615,39.92307692307692,132
Bombas para piscinas - Página 3 de 3 Vulcano,0,7,0,3,2,0,3,2.3333333333333335,23.666666666666668,11
Bombas para piscinas Vulcano,0.009523809523809525,620,0,287,58,208,286,2.167832167832168,40.21328671328671,1637
Bombas sopladoras de aire archivos - Vulcano SA,0,3,0,2,0,1,2,1.5,8.5,11
Bombas sumergibles archivos - Vulcano SA,0.04838709677419355,68,0,58,21,5,58,1.1724137931034482,13.741379310344827,170
"Boquilla combinada 1 1/2"" - 1 1/4"" - Vulcano SA",0.25,3,0,3,2,0,3,1,8,10
Boquilla de aspiración plana y cepillo - Zuipy - Vulcano SA,0,4,0,4,0,1,4,1,14.5,12
"Boquilla espiga 1 1/2"" - Vulcano SA",0,1,0,1,1,0,1,1,5,2
"Boquilla lisa 1 1/2"" - Vulcano SA",0,2,0,2,1,1,2,1,101.5,8
"Boquilla lisa 1 1/4"" - Vulcano SA",0.3333333333333333,2,0,2,0,0,2,1,19,6
Boquilla multiflujo blanca - Vulcano SA,0,3,0,3,2,1,3,1,11.333333333333334,10
Bornera p/motor monofásico - Vulcano SA,0,6,0,6,1,5,6,1,7.666666666666667,24
Botón para pulsador blanco - Vulcano SA,0,1,0,1,0,0,1,1,26,2
Boya dosificadora - Grande - Vulcano SA,0.044444444444444446,51,0,30,16,10,30,1.7,26.7,149
Boya dosificadora - Mini - Vulcano SA,0,12,0,8,5,1,8,1.5,75.125,30
Boya dosificadora - Reforzada - Vulcano SA,0.03571428571428571,66,0,45,26,1,44,1.5,26.954545454545453,146
Boya dosificadora - Roseta - Vulcano SA,0.058823529411764705,18,0,14,8,2,14,1.2857142857142858,20.214285714285715,46
Boya dosificadora con termómetro - Vulcano SA,0.1388888888888889,36,0,19,10,2,19,1.894736842105263,20.894736842105264,93
Boyas Dosificadoras archivos - Vulcano SA,0.057971014492753624,71,0,52,20,1,52,1.3653846153846154,22.73076923076923,166
Brida BAE / BAT / BAD - Vulcano SA,0.25,4,0,3,2,0,3,1.3333333333333333,23.333333333333332,12
Brida ECM 0.50HP - Vulcano SA,0,2,0,2,0,0,2,1,3.5,3
Brida ECM 1.00HP - Vulcano SA,0,5,0,5,2,0,5,1,21.6,10
Brida de aluminio (Motor BAC 1.50HP/ 2.00HP/ 2.70HP - Monofásico) - Vulcano SA,0,17,0,13,3,0,13,1.3076923076923077,19.53846153846154,38
Brida de aluminio (Motor BAS 0.33HP/ 0.50HP - Monofásico) - Vulcano SA,0,2,0,2,0,1,2,1,54,8
"Buje H 1 1/2"" para roscar - Vulcano SA",0.05,20,0,17,7,2,16,1.25,16.75,54
"Buje H 2"" para roscar - Vulcano SA",0.3333333333333333,2,0,2,2,0,2,1,5,7
Buje H ø50 para pegar - Vulcano SA,0,18,0,15,10,0,15,1.2,17,45
"Buje de reducción PN16 MH ø20 mm - 1/4"" (para pegar y roscar) - Vulcano SA",0.3333333333333333,2,0,2,1,0,2,1,1,5
Buje de reducción PN16 ø50 - ø40 mm (para pegar) - Vulcano SA,0,3,0,3,1,2,3,1,16.666666666666668,11
Buje de reducción PN16 ø63 - ø50 mm (para pegar) - Vulcano SA,0,2,0,2,2,0,2,1,19.5,6
Bujes de reducción archivos - Vulcano SA,0.05263157894736842,19,0,19,9,0,19,1,17.736842105263158,47
"Cabezal para multiválvula 6 vías 1 1/2"" - Vulcano SA",0.05454545454545454,57,0,46,19,20,46,1.2391304347826086,22.369565217391305,188
"Cable 2 x 2,5 mm2 p/100W - Vulcano SA",0,1,0,1,0,0,1,1,7,2
Cable con ficha - Vulcano SA,0,3,0,3,0,2,2,1.5,7,10
Cable de carga USB - Zuipy - Vulcano SA,0,6,0,2,0,0,2,3,17.5,9
Cabo de carregamento USB - Zuipy - Vulcano SA,0,0,0,1,0,0,1,0,155,9
Caja de conexiones - Monofásica - Vulcano SA,0,10,0,9,5,1,9,1.1111111111111112,67,27
Caja de conexiones 1.00HP Trifásica - Vulcano SA,0,4,0,3,2,0,3,1.3333333333333333,14,8
Caja de conexiones BAC Monofásica - Vulcano SA,0,5,0,4,4,0,4,1.25,33,20
Caja de conexiones estanca - Vulcano SA,0.12,23,0,18,13,5,18,1.2777777777777777,23.055555555555557,73
Caja de conexión para bomba autodrenante R - Vulcano SA,0.3333333333333333,3,0,2,2,0,2,1.5,29.5,7
"Canasto ABS 4"" - Vulcano SA",0,7,0,4,3,0,4,1.75,126,18
"Canasto AISI 10"" - Vulcano SA",0,1,0,1,1,0,1,1,16,4
"Canasto AISI 12"" - Vulcano SA",0,3,0,3,3,0,3,1,6,6
"Canasto AISI 8"" - Vulcano SA",0,1,0,1,1,0,1,1,6,3
Canasto BAC - Vulcano SA,0,3,0,3,3,0,3,1,22.666666666666668,10
Canasto BAE 5L - Vulcano,0,1,0,1,0,1,1,1,0,3
Canasto BAE 5L - Vulcano SA,0.09090909090909091,24,0,17,11,1,17,1.411764705882353,83.76470588235294,65
Canasto BAP - Vulcano SA,0.1111111111111111,10,0,7,6,0,7,1.4285714285714286,17.142857142857142,28
Canasto BAS - Vulcano SA,0.09090909090909091,9,0,9,8,0,9,1,14.222222222222221,27
Canasto BAT - Vulcano SA,0,16,0,15,10,1,15,1.0666666666666667,38.8,49
Canasto skimmer con manija - Vulcano SA,0.05405405405405406,34,0,31,20,6,31,1.096774193548387,22.35483870967742,101
Capacitor 12.5 MF 400V - Vulcano SA,0.05263157894736842,40,0,33,11,19,33,1.2121212121212122,31.636363636363637,125
Capacitor 14 MF 400V - Vulcano SA,0.07692307692307693,14,0,11,8,2,11,1.2727272727272727,30,34
Capacitor 20 MF 400V - Vulcano SA,0.07692307692307693,38,0,34,12,21,34,1.1176470588235294,18.676470588235293,132
Capacitor 25 MF 400V - Vulcano SA,0,4,0,4,1,3,4,1,91,15
Capacitor 30 MF 400V - Vulcano SA,0,8,0,6,2,4,6,1.3333333333333333,14.166666666666666,24
Capacitor 35 MF 400V - Vulcano SA,0,5,0,4,2,1,4,1.25,13.5,11
Capacitor 40MF 400V - Vulcano SA,0,3,0,3,2,0,3,1,14.333333333333334,7
Carbón activado x 15 kg - Vulcano SA,0,6,0,5,0,4,5,1.2,24.2,24
Carga filtrante para VF-1000 - Vulcano SA,0.1111111111111111,9,0,9,2,0,9,1,18.666666666666668,17
Carga filtrante para VF-2000 - Vulcano SA,0,14,0,13,6,1,13,1.0769230769230769,28.692307692307693,37
Carga filtrante para filtro HB-300 - Vulcano SA,0,5,0,5,2,0,5,1,14.2,9
Carga filtrante para filtro HB-400 - Vulcano SA,0,4,0,3,2,0,3,1.3333333333333333,62.333333333333336,8
Carga filtrante para filtro HB-500 - Vulcano SA,0,3,0,3,0,0,3,1,6.666666666666667,6
Carga filtrante para filtro VB-300 - Vulcano SA,0,10,0,8,8,0,8,1.25,39.75,25
Carga filtrante para filtro VB-400 - Vulcano SA,0,4,0,3,2,1,3,1.3333333333333333,393.3333333333333,10
Carga filtrante para filtro VB-500 - Vulcano SA,0,3,0,3,2,0,3,1,70,8
Carga filtrante para filtro VC-10 - Vulcano SA,0.07692307692307693,25,0,22,13,4,22,1.1363636363636365,36.68181818181818,67
Carga filtrante para filtro VC-100 - Vulcano SA,0.024390243902439025,49,0,33,15,9,31,1.5806451612903225,34,119
Carga filtrante para filtro VC-20 - Vulcano SA,0.02702702702702703,43,0,31,19,9,31,1.3870967741935485,52,111
Carga filtrante para filtro VC-200 - Vulcano SA,0.07407407407407407,34,0,15,10,7,15,2.2666666666666666,79.13333333333334,80
Carga filtrante para filtro VC-250 - Vulcano SA,0.0625,16,0,11,5,3,10,1.6,70.9,40
Carga filtrante para filtro VC-30 - Vulcano SA,0.032,137,0,107,37,50,101,1.3564356435643565,42.396039603960396,385
Carga filtrante para filtro VC-50 - Vulcano SA,0.052083333333333336,104,0,77,35,31,74,1.4054054054054055,63.891891891891895,291
Cargas filtrantes archivos - Página 2 de 2 - Vulcano SA,0,2,0,1,1,0,1,2,5,4
Cargas filtrantes archivos - Vulcano SA,0.027777777777777776,152,0,84,52,4,84,1.8095238095238095,25.666666666666668,340
Carro para bomba (base de hierro) - Vulcano SA,0,13,0,12,6,4,12,1.0833333333333333,109.41666666666667,42
Carro para bomba (base plástica) - Vulcano SA,0,9,0,8,3,4,8,1.125,29.75,32
Carro para filtro (base plástica) - Vulcano SA,0,2,0,2,1,1,2,1,10.5,6
Carros filtración portátil archivos - Vulcano SA,0.07407407407407407,30,0,26,11,0,26,1.1538461538461537,27.73076923076923,75
Cartucho filtrante ø170 mm - Vulcano SA,0,8,0,7,4,1,7,1.1428571428571428,17.857142857142858,25
Cartucho filtrante ø75 mm - Vulcano SA,0.18181818181818182,11,0,6,2,0,6,1.8333333333333333,21,26
Cascada Cisne 17 - Vulcano SA,0,3,0,3,3,0,3,1,8,6
Cascada Cisne 43 - Vulcano SA,0,6,0,6,3,0,6,1,72.83333333333333,14
Cascadas archivos - Página 2 de 3 - Vulcano SA,0.1,18,0,7,5,0,6,3,113.66666666666667,42
Cascadas archivos - Página 3 de 3 - Vulcano SA,0,10,0,6,5,1,6,1.6666666666666667,3,21
Cascadas archivos - Vulcano SA,0.07633587786259542,288,0,102,60,13,101,2.8514851485148514,45.881188118811885,559
Casilla para filtro VC-30 - Vulcano SA,0.13157894736842105,40,0,32,22,2,32,1.25,32.65625,97
Casilla para filtro VC-50 - Vulcano SA,0.15555555555555556,43,0,28,14,6,27,1.5925925925925926,42.25925925925926,141
Casillas archivos - Vulcano SA,0,58,0,50,17,0,50,1.16,15.62,132
Catálogo de productos 2024 - Vulcano SA,0,1,0,1,1,0,1,1,57,3
Caño central (VF 1000) - Vulcano SA,0,2,0,2,1,0,2,1,11,7
Caño central - ABL 1044 - Vulcano SA,0,3,0,3,1,2,3,1,7.666666666666667,10
Cepillo con soporte 35 cm - Vulcano SA,0.16666666666666666,11,0,10,7,1,10,1.1,17,30
Cepillo con soporte 48 cm - Vulcano SA,0,4,0,4,4,0,4,1,14.25,13
Cepillo con soporte 83 cm - Vulcano SA,0,2,0,2,2,0,2,1,13,5
Cepillo limpiafondo rectangular - Vulcano SA,0,3,0,3,3,0,3,1,16,9
Cepillo limpiafondo triangular - Vulcano SA,0,9,0,9,6,0,9,1,13.88888888888889,25
Cepillo metálico - curvo 46 cm (cerdas INOX) - Vulcano SA,0,19,0,16,10,2,16,1.1875,19,45
Cepillo metálico - curvo 46 cm (cerdas Nylon - INOX) - Vulcano SA,0,9,0,9,4,1,9,1,25.11111111111111,24
Cepillo metálico - curvo 46 cm (cerdas Nylon) - Vulcano SA,0,13,0,11,6,0,11,1.1818181818181819,17.90909090909091,30
Cepillo para electrodo de ionizador - Vulcano SA,0,6,0,5,2,3,5,1.2,15.2,20
Cepillo plástico - curvo 46 cm (cerdas PP) - Vulcano SA,0,29,0,24,15,2,24,1.2083333333333333,20.083333333333332,72
Cepillo plástico - recto 25 cm (cerda PP) - Vulcano SA,0,7,0,6,3,0,6,1.1666666666666667,7.5,13
Cepillo plástico - recto 25 cm (cerdas INOX) - Vulcano SA,0,9,0,9,4,1,9,1,20,24
Cepillo plástico - recto 29 cm (cerdas PP) - Vulcano SA,0.08,24,0,20,11,1,19,1.263157894736842,16.63157894736842,52
Cepillo plástico para esquinas - (cerdas PP) - Vulcano SA,0.05,21,0,16,10,3,16,1.3125,17.0625,60
Cepillos archivos - Vulcano SA,0.04285714285714286,90,0,62,29,5,62,1.4516129032258065,26.06451612903226,235
Chile Branch - Vulcano SA,0,0,0,1,0,0,1,0,108,1
Cjto. Clamp Tool-Free completo c/perilla - Vulcano SA,0.14285714285714285,7,0,6,1,0,6,1.1666666666666667,20,15
"Cjto. Tornillo AISI 1/4 x 13/4"" - Vulcano SA",0,3,0,3,2,1,3,1,34,12
Cjto. Varilla con pitón y tuerca - Vulcano SA,0,1,0,1,1,0,1,1,31,3
Cjto. cruceta para SQUAL - Vulcano SA,0,1,0,1,1,0,1,1,14,3
Cjto. eje de rueda para carro negro - Vulcano SA,0,2,0,1,0,1,1,2,17,7
Cjto. perilla Clamp p/sist. Tool-Free completo - Vulcano SA,0,3,0,2,0,0,2,1.5,34,6
Cjto. prensacable p/luminaria 300W - Vulcano SA,0,2,0,1,1,0,1,2,27,8
Cjto. prensacable para base luminaria LED - Vulcano SA,0,4,0,2,2,0,2,2,2.5,11
Cjto. prensacable para fondo luminaria - Vulcano SA,0,3,0,3,1,0,3,1,4,9
Cjto. prensacable para fondo luminaria LED - Vulcano SA,0.3333333333333333,2,0,2,2,0,2,1,33.5,6
Cjto. tornillo para gancho mariposa - Vulcano SA,0,1,0,1,1,0,1,1,57,3
Clamp plástico - Vulcano SA,0.06666666666666667,14,0,12,9,0,12,1.1666666666666667,12.416666666666666,37
Climatización de piscinas - Vulcano SA,0,84,0,42,15,2,42,2,30.738095238095237,175
Clip - Vulcano SA,0,6,0,6,6,0,6,1,29.666666666666668,19
Cloro disolución lenta archivos - Vulcano SA,0,12,0,11,4,0,11,1.0909090909090908,18.09090909090909,30
Cloro disolución rápida archivos - Vulcano SA,0.037037037037037035,28,0,24,10,0,24,1.1666666666666667,19.25,67
Cloro en pastillas - 200 g (1 kg) - Vulcano SA,0,3,0,3,0,0,3,1,15,7
Cloro en pastillas - 200 g (10 kg) - Vulcano SA,0,3,0,3,0,0,3,1,69,8
Cloro en pastillas - 200 g (50 kg) - Vulcano SA,0.10526315789473684,20,0,18,5,11,17,1.1764705882352942,35.11764705882353,78
Cloro en pastillas - 50 g (1 kg) - Vulcano SA,0,1,0,1,0,0,1,1,2,2
Cloro en pastillas - 50 g (10 kg) - Vulcano SA,0,3,0,1,1,0,1,3,0,4
Cloro en pastillas - 50 g (5 kg) - Vulcano SA,0,2,0,2,1,0,2,1,5,4
Cloro en pastillas - 50 g (50 kg) - Vulcano SA,0,4,0,4,1,0,4,1,17,8
Cloro en pastillas archivos - Vulcano SA,0,13,0,12,2,0,12,1.0833333333333333,30.75,37
Cloro en polvo - Disolución lenta (1 kg) - Vulcano SA,0,2,0,2,0,0,2,1,29,4
Cloro en polvo - Disolución lenta (20 kg) - Vulcano SA,0.2,5,0,3,3,1,3,1.6666666666666667,214.33333333333334,14
Cloro granulado - Disolución lenta (1 kg) - Vulcano SA,0.08333333333333333,12,0,10,6,2,10,1.2,51.6,35
Cloro granulado - Disolución lenta (10 kg) - Vulcano SA,0,4,0,4,2,1,4,1,9,12
Cloro granulado - Disolución lenta (5 kg) - Vulcano SA,0,8,0,7,3,2,7,1.1428571428571428,21.857142857142858,23
Cloro granulado - Disolución lenta (50 kg) - Vulcano SA,0,8,0,7,2,1,7,1.1428571428571428,30.571428571428573,22
Cloro granulado - Disolución rápida (1 kg) - Vulcano SA,0.08333333333333333,12,0,11,5,0,11,1.0909090909090908,24.272727272727273,25
Cloro granulado - Disolución rápida (15 kg) - Vulcano SA,0,1,0,1,1,0,1,1,39,2
Cloro granulado - Disolución rápida (45 x 1 kg) - Vulcano SA,0,25,0,19,5,12,18,1.3888888888888888,29.61111111111111,93
Cloro granulado - Disolución rápida (5 kg) - Vulcano SA,0,4,0,4,2,0,4,1,31,11
Cloro granulado - Disolución rápida (50 kg) - Vulcano SA,0.1,11,0,8,4,2,8,1.375,56.75,29
Codo 45° PN16 HH ø40 mm (para pegar) - Vulcano SA,0,1,0,1,1,0,1,1,13,2
Codo 45° PN16 HH ø50 mm (para pegar) - Vulcano SA,0,3,0,3,2,1,3,1,12.666666666666666,13
Codo 90° PN16 HH ø63 mm (para pegar) - Vulcano SA,0,2,0,2,0,1,2,1,25,8
Codo archivos - Vulcano SA,0,18,0,17,8,0,17,1.0588235294117647,12.941176470588236,38
Colector con salida central PN10 - PN16 ø63 mm (para pegar) - Vulcano SA,0,1,0,1,0,0,1,1,10,2
Colector para filtro VC-10 - Vulcano SA,0,4,0,1,1,0,1,4,79,12
Colector para filtro VC-100 - Vulcano SA,0,11,0,1,1,0,1,11,27,16
