# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250401
# Fecha de finalización: 20250430
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
"Manguera flotante ø1 1/4"" - Bicolor x 10 m - Vulcano SA",0,3,0,3,2,0,3,1,111,7
"Manguera flotante ø1 1/4"" - Bicolor x 12 m - Vulcano SA",0,5,0,5,4,1,5,1,12.2,14
"Manguera flotante ø1 1/4"" - Bicolor x 6 m - Vulcano SA",0,2,0,2,1,0,2,1,3,3
"Manguera flotante ø1 1/4"" - Bicolor x 8 m - Vulcano SA",0,3,0,1,1,0,1,3,71,13
"Manguera flotante ø1 1/4"" - Cristal - Vulcano SA",0,1,0,1,1,0,1,1,7,2
"Manguera flotante ø1"" - Bicolor - Vulcano SA",0,3,0,3,2,0,3,1,40.333333333333336,7
"Manguera flotante ø2"" - Bicolor - Vulcano SA",0,3,0,3,1,0,3,1,51.333333333333336,7
Manguera plana de PVC - ø38 mm x 15 m - Vulcano SA,0,1,0,1,0,0,1,1,14,2
Manguera plana de PVC - ø38 mm x 30 m - Vulcano SA,0,10,0,10,4,5,10,1,12.3,30
"Manguera plana de PVC - ø38 mm x 7,5 m - Vulcano SA",0,2,0,2,1,0,2,1,48.5,6
"Manguera ø3/8"" x 3 m - Vulcano SA",0,3,0,3,1,0,3,1,37.666666666666664,9
Mangueras - Vulcano SA,0.0967741935483871,66,0,28,16,1,28,2.357142857142857,56.535714285714285,125
Mangueras- Página 2 de 3 - Vulcano SA,0,2,0,2,1,0,2,1,2.5,5
"Manguito PN16 ø63 mm - RM 2"" (para pegar y roscar) - Vulcano SA",0,1,0,1,1,0,1,1,0,1
Manguito con clip - Vulcano SA,0.125,10,0,6,4,1,6,1.6666666666666667,267,29
Manguitos archivos - Vulcano SA,0,12,0,12,6,0,12,1,15.083333333333334,28
Manija para tapa visora BAS - Vulcano SA,0,1,0,1,1,0,1,1,24,2
Manija selectora 3 vías / 6 vías - Vulcano SA,0,4,0,3,3,0,3,1.3333333333333333,15.666666666666666,10
Manija selectora multiválvula 6 vías - Vulcano SA,0,6,0,5,2,3,5,1.2,45.4,20
Manija tapa visora BAC / BAP - Vulcano SA,0.2,4,0,4,4,0,4,1,34.75,10
"Manometro filtros piscina - Rosca 1/4"" lateral - Vulcano SA",0.041666666666666664,25,0,21,11,3,21,1.1904761904761905,29.61904761904762,59
Mantenimiento y limpieza - Página 2 de 9 - Vulcano SA,0,1,0,1,1,0,1,1,5,3
Mantenimiento y limpieza - Página 6 de 9 - Vulcano SA,0,5,0,1,1,0,1,5,75,8
Mantenimiento y limpieza - Página 7 de 9 - Vulcano SA,0,3,0,1,1,0,1,3,21,4
Mantenimiento y limpieza - Vulcano SA,0,166,0,34,12,1,34,4.882352941176471,126.32352941176471,240
Marco 20 cm con regulador de caudal - Vulcano SA,0,3,0,2,0,0,2,1.5,37.5,6
Marco 38 cm con regulador de caudal - Vulcano SA,0.2,9,0,5,4,1,5,1.8,10.6,23
Marco para boca ancha - Vulcano SA,0,1,0,1,0,0,0,0,0,2
Marco vista skimmer boca ancha - hormigón - Vulcano SA,0,4,0,4,2,1,4,1,12,10
Mecanismo flotante - Vulcano SA,0,3,0,2,0,0,2,1.5,7,5
Motor BAC 1.50HP - Monofásico - Vulcano SA,0,1,0,1,0,1,1,1,175,4
Motor BAC 2.00HP (MI) - Trifásico - Vulcano SA,0,3,0,3,1,0,2,1.5,26,7
Motor BAC 2.00HP - Monofásico - Vulcano SA,0,1,0,1,0,0,1,1,7,3
Motor BAC 3.00HP (MI) - Trifásico - Vulcano SA,0,5,0,3,2,0,3,1.6666666666666667,31,15
Motor BAD 0.50HP - Monofásico - Vulcano SA,0,1,0,1,0,1,1,1,6,4
Motor BAD 0.50HP 2-S - Monofásico - Vulcano SA,0,1,0,1,1,0,1,1,8,2
Motor BAD 0.75HP 2-S - Monofásico - Vulcano SA,0,2,0,2,1,0,2,1,11,4
Motor BAD 1.00HP 2-S - Monofásico - Vulcano SA,0,1,0,1,0,0,1,1,20,3
Motor BAD 1.25HP - Monofásico - Vulcano SA,0,4,0,4,1,1,4,1,11.25,10
Motor BAD 1.25HP 2-S - Monofásico - Vulcano SA,0,1,0,1,1,0,1,1,293,4
Motor BAE / BAP 1.00HP (MI) - Trifásico - Vulcano SA,0,4,0,3,3,0,3,1.3333333333333333,13,10
Motor BAE / BAT / BAP 1.00HP - Monofásico - Vulcano SA,0,10,0,7,3,0,7,1.4285714285714286,67.57142857142857,28
Motor BAE / BAT / BAP 1.25HP - Monofásico - Vulcano SA,0,3,0,3,3,0,3,1,16,6
Motor BAE/BAT/BAP 0.50HP - Monofásico - Vulcano SA,0,13,0,11,8,0,11,1.1818181818181819,35.63636363636363,33
Motor BAE/BAT/BAP 0.75HP - Monofásico - Vulcano SA,0.07692307692307693,15,0,11,6,1,11,1.3636363636363635,56.54545454545455,40
Motor BAP (AL) 0.33HP - Monofásico - Vulcano SA,0,3,0,3,3,0,3,1,15.666666666666666,6
Motor BAP (AL) 0.50HP - Monofásico - Vulcano SA,0,2,0,2,2,0,2,1,29,6
Motor BAS 0.33HP - Monofásico - Vulcano SA,0.16666666666666666,7,0,3,2,1,3,2.3333333333333335,42,21
Motor BAS 0.50HP - Monofásico - Vulcano SA,0,6,0,6,1,1,6,1,20.333333333333332,14
Motor centrífuga 1.00HP - Monofásico - Vulcano SA,0,2,0,1,1,0,1,2,12,4
Motor centrífuga 1.00HP - Trifásico - Vulcano SA,0,1,0,1,1,0,1,1,0,1
"Multiválvula 3 vías 1 1/2"" (para roscar) - Vulcano SA",0.06451612903225806,30,0,22,11,1,22,1.3636363636363635,34.72727272727273,77
Multiválvula 3 vías ø50 (para pegar) - Vulcano SA,0.1111111111111111,35,0,28,12,13,28,1.25,23.607142857142858,109
"Multiválvula 6 vias MOD.2020 - 1 ½"" com bucha - Vulcano SA",0,0,0,1,0,0,1,0,34,1
"Multiválvula 6 vías - 1 1/2"" c/buje (M) archivos - Vulcano SA",0,4,0,3,3,0,3,1.3333333333333333,23.333333333333332,11
"Multiválvula 6 vías - 1 ½"" - Vulcano SA",0.10344827586206896,30,0,22,16,7,22,1.3636363636363635,49.04545454545455,103
"Multiválvula 6 vías - 1 ½"" c/buje - Vulcano SA",0,3,0,3,2,0,3,1,7,6
"Multiválvula 6 vías - 1 ½"" s/buje - Vulcano SA",0.09090909090909091,8,0,7,7,0,7,1.1428571428571428,23,37
"Multiválvula 6 vías - 2"" Lateral - Vulcano SA",0,14,0,11,6,4,11,1.2727272727272727,39.81818181818182,47
"Multiválvula 6 vías - 2"" TOP - Vulcano SA",0,15,0,7,7,0,7,2.142857142857143,76.85714285714286,42
"Multiválvula 6 vías - 2"" s/buje - Vulcano SA",0.125,12,0,7,6,1,7,1.7142857142857142,64,29
"Multiválvula 6 vías MOD.2020 - 1 ½"" - Vulcano SA",0.1,11,0,8,7,0,8,1.375,39.75,29
"Multiválvula 6 vías MOD.2020 - 1 ½"" c/buje - Vulcano SA",0.14492753623188406,67,0,40,30,0,40,1.675,78.8,178
"Multiválvula selectora 2 vías 1 1/2"" (para roscar) - Vulcano SA",0.05555555555555555,18,0,16,8,0,16,1.125,28.1875,48
Multiválvula selectora 2 vías ø50 (para pegar) - Vulcano SA,0,9,0,8,6,1,8,1.125,180.25,24
Multiválvulas 2 y 3 vías archivos - Vulcano SA,0.03278688524590164,62,0,52,18,21,52,1.1923076923076923,18.596153846153847,209
Módulo extensor para boca skimmer - Vulcano SA,0,10,0,8,3,3,8,1.25,19.875,28
Módulo extensor para cuello - Vulcano SA,0.16666666666666666,5,0,5,3,1,5,1,28.2,19
O'Ring - Vulcano SA,0,16,0,15,5,6,15,1.0666666666666667,19.466666666666665,53
O'Ring difusor - Vulcano SA,0,3,0,2,0,1,2,1.5,8.5,7
O'Ring p/ unión - Vulcano SA,0,1,0,1,0,0,1,1,1,2
O'Ring para aspiración multiválvula 3 vías - Vulcano SA,0,1,0,1,0,1,1,1,12,4
O'Ring para buje - Vulcano SA,0,6,0,4,2,0,4,1.5,24.75,17
O'Ring para cuerpo ECM 0.75 / 1.00HP - Vulcano SA,0,4,0,4,0,0,4,1,23.75,9
O'Ring para cuerpo intermedio - Vulcano SA,0,8,0,6,5,0,6,1.3333333333333333,15,18
O'Ring para perilla dosificador - Vulcano SA,0,2,0,2,1,1,2,1,8.5,10
O'Ring para retén rotor - Vulcano SA,0,3,0,3,1,1,3,1,15,9
O'Ring para tapa multiválvula 3 vías - Vulcano SA,0,4,0,4,3,0,4,1,35.75,10
O'Ring para tapa multiválvula 6 vías - Vulcano SA,0,3,0,3,2,1,3,1,17,8
O'Ring para tapa visora BAC / BAP - Vulcano SA,0,5,0,5,2,1,5,1,23.2,14
O'Ring para tapón de drenaje - Vulcano SA,0,2,0,2,1,1,2,1,5,5
O'Ring para tapón drenaje - Vulcano SA,0,2,0,2,2,0,2,1,21.5,8
O'Ring para uniones doble - Vulcano SA,0,3,0,3,0,3,3,1,6.333333333333333,11
O'Ring para unión doble - Vulcano SA,0,5,0,4,0,4,4,1.25,10.75,17
O'Ring para unión doble ø63 - Vulcano SA,0,1,0,1,0,0,1,1,75,2
O'Ring para vástago multiválvula 2 vías - Vulcano SA,0,1,0,1,0,1,1,1,7,4
O'Ring retén para rotor mv 6 vías - Vulcano SA,0,3,0,3,3,0,3,1,21.666666666666668,9
O'Ring rompegota - Vulcano SA,0,1,0,1,0,1,1,1,1,4
O'ring p/ lámpara PAR56 - Vulcano SA,0,1,0,1,0,1,1,1,12,4
O’Ring tapa visora - Vulcano SA,0,1,0,1,0,1,1,1,33,4
"PH Mas (+) en polvo (2,5 kg) - Vulcano SA",0,2,0,2,0,1,2,1,11,6
PH Mas (+) en polvo (7 kg) - Vulcano SA,0,3,0,3,0,2,2,1.5,9.5,10
PH Menos (-) en polvo (3 kg) - Vulcano SA,0,3,0,3,0,1,3,1,20.666666666666668,9
PH Menos (-) en polvo (7 kg) - Vulcano SA,0,1,0,1,0,0,1,1,1,2
POOL-INVERTER 50 heat pump - Vulcano SA,0,0,0,2,2,0,2,0,13.5,2
POOL-INVERTER 50 热泵 - Vulcano SA,0,0,0,1,1,0,1,0,89,4
PVC Vanalar Arşivleri - Vulcano SA,0.5,0,0,1,1,0,1,0,3,3
Pasamanos AISI archivos - Vulcano SA,0.06818181818181818,58,0,37,20,6,37,1.5675675675675675,20.89189189189189,153
Pasamanos corto para 2 escalones - Vulcano SA,0.03571428571428571,31,0,22,10,5,21,1.4761904761904763,41.76190476190476,79
"Pasamanos corto para vereda ø38,1 mm - Vulcano SA",0.07407407407407407,32,0,23,12,3,23,1.391304347826087,27.73913043478261,89
Pasamanos largo para 4 escalones - Vulcano SA,0.11904761904761904,38,0,30,19,3,30,1.2666666666666666,40.9,106
"Pasamanos largo para vereda ø38,1 mm - Vulcano SA",0,37,0,31,11,12,31,1.1935483870967742,43.16129032258065,109
"Pasamanos largo para vereda ø44,5 mm - Vulcano SA",0.1111111111111111,28,0,20,12,2,20,1.4,51.35,72
Pasamuro FV luminarias halógenas - Vulcano SA,0.5,1,0,1,1,0,1,1,0,4
Pasamuro hormigón luminarias halógenas - Vulcano SA,0,1,0,1,1,0,1,1,28,2
"Pasamuro para caño ¾"" (piscina de hormigón) - Vulcano SA",0,7,0,7,5,2,7,1,14,20
Pasamuro para luminaria LED (piscina de fibra de vidrio) - Vulcano SA,0,2,0,2,2,0,2,1,73.5,4
Pasamuro para luminaria LED (piscina de hormigón) - Vulcano SA,0,4,0,4,1,2,3,1.3333333333333333,17,14
Pasamuro para luminaria PowerLED (piscina de fibra de vidrio) - Vulcano SA,0.25,6,0,6,1,4,5,1.2,34.2,24
"Pasamuro paracaño ¾"" (piscina de fibra de vidrio) - Vulcano SA",0.125,7,0,6,4,2,6,1.1666666666666667,24.166666666666668,22
Peldaños AISI - Vulcano SA,0,2,0,2,2,0,2,1,32.5,6
Peldaños plásticos - Vulcano SA,0.14285714285714285,9,0,6,2,3,6,1.5,17.833333333333332,25
Perilla con vástago - Vulcano SA,0.5,1,0,1,1,1,1,1,5,6
Perno - Vulcano SA,0,1,0,1,1,0,1,1,22,2
Perno AISI manija selectora - Vulcano SA,0,2,0,1,0,1,1,2,0,4
Perno Clamp p/sist. Tool-Free - Vulcano SA,0,1,0,1,1,0,1,1,5,2
Perno de horqueta - Vulcano SA,0,3,0,2,1,1,2,1.5,45,7
Perno horquilla - Vulcano SA,0,2,0,3,2,1,3,0.6666666666666666,59.666666666666664,9
Perno manguito AISI - Vulcano SA,0,4,0,3,3,0,3,1.3333333333333333,15,13
Pico difusor VC-250 - Vulcano SA,0,1,0,1,1,0,1,1,7,2
Pico esférico blanco ø19 - Vulcano SA,0.5,1,0,1,1,0,1,1,0,3
Pico esférico cromado para hidrojet - Vulcano SA,0,1,0,1,0,1,1,1,3,4
Picos difusores VC-100 - Vulcano SA,0.3333333333333333,8,0,3,3,0,3,2.6666666666666665,36,23
Picos difusores VC-20 - Vulcano SA,0,3,0,2,0,1,2,1.5,111.5,8
Picos difusores VC-200 - Vulcano SA,0,2,0,2,2,0,2,1,6.5,4
Picos difusores VC-30 / VF 2000 - Vulcano SA,0,7,0,5,4,0,5,1.4,376.4,19
Picos difusores VC-50 - Vulcano SA,0,6,0,5,3,0,5,1.2,16.6,15
Pie de apoyo ECM 0.50HP - Vulcano SA,0,1,0,1,0,0,1,1,2,2
Pie de apoyo motor bombas BAC - Vulcano SA,0,2,0,2,1,1,2,1,41.5,8
Pie de apoyo para motor 5L - Vulcano SA,0,1,0,1,0,0,1,1,14,3
Piedra fina x 24 kg - Vulcano SA,0.1,9,0,8,4,2,8,1.125,15.625,23
Piedra gruesa x 24 kg - Vulcano SA,0,2,0,2,0,1,2,1,44,7
Piscinas archivos - Vulcano SA,0.08333333333333333,14,0,10,6,0,10,1.4,21.7,34
Piscinas comerciales archivos - Vulcano SA,0.03225806451612903,169,0,99,58,0,99,1.707070707070707,15.525252525252526,349
Piscinas olímpicas archivos - Vulcano SA,0,89,0,51,33,0,51,1.7450980392156863,30.470588235294116,208
Piscinas residenciales archivos - Vulcano SA,0.014124293785310734,466,0,280,138,3,280,1.6642857142857144,22.2,1091
Placa LED B-18 c/cable - Vulcano SA,0,3,0,2,1,0,2,1.5,38,7
Plataforma FV-180 para trampolín - Vulcano SA,0.2,4,0,4,3,0,4,1,9.75,9
Plataforma FV-250 para trampolín - Vulcano SA,0,2,0,2,2,0,2,1,39,4
Políticas de privacidad - Vulcano SA,0,12,0,5,3,0,5,2.4,18.6,24
Pool Accessories - Vulcano SA,0,0,0,1,0,0,1,0,11,1
Pool cleaners files - Vulcano SA,0,1,0,1,0,0,1,1,0,2
"PowerLED 6W RGB 2,6 m - Vulcano SA | ARG",0,1,0,1,0,1,1,1,0,3
PowerLED archivos - Página 2 de 2 - Vulcano SA,0,2,0,2,1,0,2,1,0,2
PowerLED archivos - Vulcano SA,0.03333333333333333,106,0,54,31,0,53,2,40.43396226415094,224
"Pre-filtro trampa de pelos ø10"" - Vulcano SA",0.07692307692307693,15,0,11,7,3,11,1.3636363636363635,73.81818181818181,43
"Pre-filtro trampa de pelos ø10"" archivos - Vulcano SA",0,3,0,1,0,0,1,3,34,5
"Pre-filtro trampa de pelos ø12"" - Vulcano SA",0.05,24,0,17,5,10,16,1.5,24.25,79
"Pre-filtro trampa de pelos ø12"" archivos - Vulcano SA",0,1,0,1,1,0,1,1,3,2
"Pre-filtro trampa de pelos ø4"" - Vulcano SA",0.043478260869565216,22,0,18,12,2,18,1.2222222222222223,14.222222222222221,59
"Pre-filtro trampa de pelos ø8"" - Vulcano SA",0,8,0,7,4,1,7,1.1428571428571428,45.42857142857143,24
Pre-filtros archivos - Vulcano SA,0,28,0,23,11,0,23,1.2173913043478262,48.17391304347826,71
Privacy Policies - Vulcano SA,0,0,0,2,0,0,2,0,39.5,2
Productos - Vulcano SA,0.03237410071942446,829,0,239,68,122,238,3.4831932773109244,57.60084033613445,1603
Productos archivo - Vulcano SA,0,15,0,1,1,0,1,15,74,18
Productos químicos archivos - Página 2 de 3 - Vulcano SA,0.16666666666666666,7,0,3,3,0,3,2.3333333333333335,11.666666666666666,15
Productos químicos archivos - Página 3 de 3 - Vulcano SA,0,3,0,2,2,1,2,1.5,0,8
Productos químicos archivos - Vulcano SA,0.10714285714285714,60,0,23,14,0,23,2.608695652173913,34.21739130434783,124
Pulsador neumático blanco - Vulcano SA,0,10,0,10,3,6,10,1,30.9,43
Pulsador neumático cromado - Vulcano SA,0,5,0,5,2,2,5,1,25,16
Pumps - Vulcano SA,0,3,0,2,0,0,2,1.5,36,6
Página no encontrada - Vulcano SA,0.024390243902439025,293,0,133,69,21,129,2.2713178294573644,18.441860465116278,627
Página no encontrada - Vulcano SA | Brasil,0,3,0,3,3,0,3,1,7,9
Quero ser um revendedor - Vulcano SA,0,0,0,4,1,0,4,0,174.25,6
Quiero ser revendedor - Vulcano SA,0.04678362573099415,164,0,152,41,36,151,1.086092715231788,108.11258278145695,489
"Racord 1 1/2"" - Vulcano SA",0,4,0,4,3,0,4,1,32,11
"Racord 2"" - Vulcano SA",0,1,0,1,1,0,1,1,92,4
Rebosadero aro blanco RH 1 1/2 - FV - Vulcano SA,0,2,0,2,0,0,2,1,32.5,5
Rebosadero aro blanco RH 1 1/2 - Hormigón - Vulcano SA,0,4,0,4,2,1,4,1,15.5,13
Rebosadero aro blanco ø50 mm - FV - Vulcano SA,0,1,0,1,0,0,1,1,17,2
Rebosadero aro blanco ø50 mm - Hormigón - Vulcano SA,0,2,0,2,1,0,2,1,13.5,4
Rebosaderos archivos - Vulcano SA,0,22,0,19,7,0,19,1.1578947368421053,10.631578947368421,51
Reco zuipy - Vulcano SA,0,27,0,1,1,0,1,27,291,47
Regatón de PVC - Vulcano SA,0,3,0,2,2,1,2,1.5,33.5,8
Regatón de goma (opcional) - Vulcano SA,0,7,0,5,2,3,5,1.4,45,28
Regulador de aire blanco - Vulcano SA,0.16666666666666666,5,0,5,3,1,5,1,7.4,13
Regulador de aire cromado - Vulcano SA,0,6,0,6,6,0,6,1,4.333333333333333,17
Regulador de caudal con pernos - Vulcano SA,0.3,7,0,6,3,3,6,1.1666666666666667,9.333333333333334,28
Reguladores de pH archivos - Vulcano SA,0,5,0,5,0,1,5,1,6.8,15
Rejilla estrella - Vulcano SA,0,2,0,2,2,0,2,1,15,10
Rejilla superior - Vulcano SA,0.18181818181818182,9,0,7,7,0,7,1.2857142857142858,17.142857142857142,22
Rejillas para vereda archivos - Vulcano SA,0.06451612903225806,30,0,27,10,6,27,1.1111111111111112,11.518518518518519,91
Repuestos - Página 12 de 49 - Vulcano SA,0,2,0,1,1,1,1,2,17,5
Repuestos - Página 13 de 49 - Vulcano SA,0,5,0,3,1,2,3,1.6666666666666667,20.666666666666668,16
Repuestos - Página 19 de 49 - Vulcano SA,0,1,0,1,0,0,1,1,76,2
Repuestos - Página 20 de 49 - Vulcano SA,0,2,0,2,0,2,2,1,4.5,8
Repuestos - Página 21 de 49 - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Repuestos - Página 3 de 49 - Vulcano SA,0,17,0,6,1,2,6,2.8333333333333335,25.166666666666668,34
Repuestos - Página 32 de 49 - Vulcano SA,0,9,0,3,0,3,3,3,43.333333333333336,24
Repuestos - Página 4 de 49 - Vulcano SA,0,6,0,2,0,1,2,3,26,11
Repuestos - Página 42 de 49 - Vulcano SA,0,1,0,1,0,0,1,1,5,2
Repuestos - Página 6 de 49 - Vulcano SA,0,9,0,1,0,0,1,9,209,10
Repuestos - Vulcano SA,0.04221635883905013,1528,0,281,79,79,279,5.476702508960574,111.47311827956989,2596
Resina catiónica x 25 l - Vulcano SA,0.125,43,0,31,13,8,31,1.3870967741935485,53.16129032258065,119
Resorte AISI 3 vías - Vulcano SA,0.3333333333333333,2,0,2,1,0,2,1,5.5,5
Resorte AISI 6 vías - Vulcano SA,0,5,0,4,2,0,4,1.25,47.5,10
Resorte AISI para limpiafondo - Vulcano SA,0,3,0,3,1,1,3,1,10,11
"Resultados para "" 23974 """,0,1,0,1,0,0,1,1,2,3
"Resultados para "" FILT.LAMINAD.VULCANO 1050- 63 """,0,1,0,1,0,0,1,1,3,4
"Resultados para "" POOL INVERTER 120 """,0,1,0,1,0,0,1,1,10,4
"Resultados para "" boquilla """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""$66.429 """,0,1,0,1,1,0,1,1,4,6
"Resultados para ""020249 """,0,1,0,1,1,0,1,1,9,5
"Resultados para ""100003 """,0,1,0,1,0,0,1,1,8,5
"Resultados para ""100029 """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""10003 """,0,1,0,1,0,0,1,1,6,5
"Resultados para ""10004 """,0,1,0,1,0,0,1,1,6,6
"Resultados para ""1010001 """,0,1,0,1,1,0,1,1,17,4
"Resultados para ""1030 """,0,1,0,1,1,0,1,1,17,6
"Resultados para ""104301 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""105017 """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""105018 """,0,2,0,1,1,0,1,2,12,11
"Resultados para ""105019 """,0,1,0,1,1,0,1,1,64,6
"Resultados para ""105021 """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""105023 """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""105034 """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""105041 """,0,1,0,1,0,0,1,1,10,4
"Resultados para ""1054 """,0.5,1,0,1,1,0,1,1,0,5
"Resultados para ""106013 """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""106018 """,0,1,0,1,1,0,1,1,34,5
"Resultados para ""106022 """,0,3,0,1,1,0,1,3,0,8
"Resultados para ""106023 """,0,4,0,2,0,0,2,2,17.5,18
"Resultados para ""106030 """,0,1,0,1,1,0,1,1,15,4
"Resultados para ""10604 """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""1061 """,0,1,0,1,1,0,1,1,11,3
"Resultados para ""107003 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""108100 """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""11000 """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""110000 """,0,3,0,3,2,0,3,1,20,12
"Resultados para ""110030 """,0,2,0,1,1,0,1,2,142,12
"Resultados para ""110031 """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""11009 """,0,1,0,1,0,0,1,1,3,5
"Resultados para ""110090 """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""11011 """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""1108001 """,0,1,0,1,0,0,1,1,4,4
"Resultados para ""112001 """,0,2,0,1,1,0,1,2,4,11
"Resultados para ""112004 """,0,1,0,1,1,0,1,1,60,4
"Resultados para ""112018 """,0,2,0,1,1,0,1,2,3,10
"Resultados para ""112019 """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""1120861 """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""112087 """,0,3,0,3,0,0,3,1,5.333333333333333,14
"Resultados para ""112125 """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""112128 """,0,1,0,1,0,0,1,1,10,5
"Resultados para ""117 """,0,2,0,1,1,0,1,2,13,9
"Resultados para ""117143 """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""11782B """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""1220 """,0,1,0,1,1,0,1,1,38,6
"Resultados para ""122016 """,0,1,0,1,1,0,1,1,19,5
"Resultados para ""1231000 """,0,1,0,1,0,0,1,1,14,5
"Resultados para ""125926 """,0,1,0,1,1,0,1,1,9,4
"Resultados para ""12600 """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""127500 """,0,1,0,1,0,0,1,1,4,6
"Resultados para ""1290 """,0,1,0,1,1,0,1,1,13,3
"Resultados para ""12905 """,0,1,0,1,1,0,1,1,3,5
"Resultados para ""1321 """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""1322 """,0.5,1,0,1,1,0,1,1,3,5
"Resultados para ""132212 """,0,1,0,1,1,0,1,1,26,4
"Resultados para ""135033 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""135914 """,0,2,0,1,1,0,1,2,13,12
"Resultados para ""135924 """,0,2,0,1,1,0,1,2,8,10
"Resultados para ""135927 """,0,1,0,1,1,0,1,1,25,3
"Resultados para ""139200 """,0,1,0,1,1,0,1,1,7,4
"Resultados para ""139250 """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""139900 """,0,2,0,2,2,0,2,1,19,8
"Resultados para ""139902 """,0.5,1,0,1,1,0,1,1,63,3
"Resultados para ""139910 """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""139911 """,0,2,0,2,2,0,2,1,3,7
"Resultados para ""139912 """,0,2,0,2,2,0,2,1,16,8
"Resultados para ""139913 """,0,4,0,2,1,0,2,2,19,18
"Resultados para ""13992 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""139920 """,0,2,0,1,1,0,1,2,14,7
"Resultados para ""14900 """,0,1,0,1,1,0,1,1,29,3
"Resultados para ""149005 """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""150 """,0,4,0,1,1,0,1,4,9,15
"Resultados para ""160044 """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""160050 """,0,1,0,1,1,0,1,1,2,5
"Resultados para ""160052 """,0,2,0,2,2,0,2,1,5.5,8
"Resultados para ""17003 """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""188001 """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""1998 """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""199929 """,0,2,0,1,1,0,1,2,7,11
"Resultados para ""1hp """,0,2,0,2,2,0,2,1,7,8
"Resultados para ""2 Kit Laboratorio Test Medidor Piscinas Cloro Y Ph Vulcano """,0,1,0,1,0,0,1,1,1,3
"Resultados para ""2 hp """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""2.40 """,0.2,3,0,1,1,0,1,3,3,15
"Resultados para ""201279 """,0,1,0,1,0,0,1,1,19,6
"Resultados para ""203 """,0,1,0,1,0,0,1,1,1,4
"Resultados para ""207023 """,0,1,0,1,0,0,1,1,27,5
"Resultados para ""229003 """,0,1,0,1,1,0,1,1,0,3
"Resultados para ""230065 """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""23300a """,0,1,0,1,1,0,1,1,14,5
"Resultados para ""23307 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""233086 """,0,1,0,1,1,0,1,1,39,4
"Resultados para ""234002 """,0,1,0,1,1,0,1,1,5,5
"Resultados para ""234003 """,0,3,0,2,2,0,2,1.5,27,17
"Resultados para ""234004 """,0,2,0,2,2,0,2,1,12.5,12
"Resultados para ""237012 """,0,1,0,1,1,0,1,1,15,5
"Resultados para ""237036 """,0,2,0,2,2,0,2,1,69,9
"Resultados para ""2380000 """,0,1,0,1,1,0,1,1,2,5
"Resultados para ""239020 """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""23934B """,0,1,0,1,0,0,1,1,6,5
"Resultados para ""23934b """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""23936A """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""23936a """,0,7,0,6,5,0,6,1.1666666666666667,26.333333333333332,27
"Resultados para ""247085 """,0.5,1,0,1,1,0,1,1,0,5
"Resultados para ""250 """,0,1,0,1,1,0,1,1,13,6
